상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,빽다방 매장수
빽다방,송도월드마크점,인천광역시 연수구 컨벤시아대로 116,126.64670715354099,37.3934651703112,인천광역시,연수구,인천 연수,빽다방,1
빽다방송도커낼워크점,송도커낼워크점,인천광역시 연수구 아트센터대로 131,126.636899053684,37.399389451438104,인천광역시,연수구,인천 연수,빽다방,1
빽다방,구월엔씨점,인천광역시 남동구 인하로 497-9,126.70155559021099,37.4439888391137,인천광역시,남동구,인천 남동,빽다방,1
빽다방,주안역점,"인천광역시 미추홀구 주안로 100, (주안동)",126.680697063593,37.4637787831324,인천광역시,미추홀구,인천 미추홀,빽다방,1
빽다방,,인천광역시 서구 청라라임로 65,126.652972995341,37.53343048534661,인천광역시,서구,인천 서구,빽다방,1
빽다방,인천논현점,인천광역시 남동구 논고개로 93,126.72482219528798,37.399460394205704,인천광역시,남동구,인천 남동,빽다방,1
빽다방,,인천광역시 남동구 소래역남로 10,126.735447491238,37.3975922134915,인천광역시,남동구,인천 남동,빽다방,1
빽다방,인천길병원점,인천광역시 남동구 구월남로 174,126.709055404561,37.45276600325229,인천광역시,남동구,인천 남동,빽다방,1
빽다방,계양구청점,인천광역시 계양구 계산새로 71,126.735805215834,37.538770377964894,인천광역시,계양구,인천 계양,빽다방,1
빽다방,연수점,인천광역시 연수구 먼우금로188번길 12,126.67648668721901,37.413399887771796,인천광역시,연수구,인천 연수,빽다방,1
빽다방,인천구월CGV점,인천광역시 남동구 예술로 198,126.70193047231001,37.4517238458032,인천광역시,남동구,인천 남동,빽다방,1
빽다방,인천논현역2호점,인천광역시 남동구 논고개로123번길 17,126.72306788931299,37.4016760513818,인천광역시,남동구,인천 남동,빽다방,1
빽다방,부평로데오점,인천광역시 부평구 부평대로20번길 18-1,126.724283421741,37.4930994888734,인천광역시,부평구,인천 부평,빽다방,1
빽다방,인천송도점,인천광역시 연수구 컨벤시아대로 81,126.650147910674,37.3949281435415,인천광역시,연수구,인천 연수,빽다방,1
빽다방,인천남동초교점,인천광역시 남동구 장승남로 41,126.736786251876,37.4436318091679,인천광역시,남동구,인천 남동,빽다방,1
빽다방,인천서창E편한점,인천광역시 남동구 서창남로 48,126.750642508325,37.423830020381395,인천광역시,남동구,인천 남동,빽다방,1
빽다방,가좌한신점,인천광역시 서구 장고개로337번길 16,126.685337398373,37.493131996974704,인천광역시,서구,인천 서구,빽다방,1
빽다방,,인천광역시 부평구 열우물로 39,126.70080679947701,37.4715973143106,인천광역시,부평구,인천 부평,빽다방,1
빽다방,NC점,인천광역시 남동구 인하로 485,126.70067382794,37.4440061791012,인천광역시,남동구,인천 남동,빽다방,1
빽다방인천간석올리브점,인천간석올리브점,인천광역시 남동구 석산로141번길 44,126.707567103354,37.4624088311462,인천광역시,남동구,인천 남동,빽다방,1
빽다방,,인천광역시 연수구 송도과학로27번길 70,126.667234123799,37.38794969324471,인천광역시,연수구,인천 연수,빽다방,1
빽다방,동인천역점,인천광역시 중구 자유공원로 5,126.630527043161,37.4751555612816,인천광역시,중구,인천 중구,빽다방,1
빽다방,인천신현하늘채점,인천광역시 서구 석곶로 2,126.673752792822,37.51770860432,인천광역시,서구,인천 서구,빽다방,1
빽다방,인천임학역점,인천광역시 계양구 장제로 885-1,126.73916828016701,37.5460145407835,인천광역시,계양구,인천 계양,빽다방,1
빽다방인천용현토지점,인천용현토지점,"인천광역시 미추홀구 낙섬중로 40, (용현동)",126.63771361517901,37.45168578617729,인천광역시,미추홀구,인천 미추홀,빽다방,1
빽다방송도캠퍼스타운점,송도캠퍼스타운점,인천광역시 연수구 송도과학로27번길 55,126.66511116665001,37.389223244440004,인천광역시,연수구,인천 연수,빽다방,1
빽다방,인하대역SK점,"인천광역시 미추홀구 용정공원로 33, (용현동, SK스카이뷰)",126.64504279314899,37.4520043181734,인천광역시,미추홀구,인천 미추홀,빽다방,1
빽다방,연수동춘나사렛점,인천광역시 연수구 앵고개로 256,126.672010300804,37.407817309310204,인천광역시,연수구,인천 연수,빽다방,1
빽다방,인천강화군청점,인천광역시 강화군 강화읍 강화대로 396,126.487356213765,37.7457788167245,인천광역시,강화군,인천 강화,빽다방,1
빽다방,,인천광역시 계양구 계양대로 32,126.72263818210101,37.5266089924471,인천광역시,계양구,인천 계양,빽다방,1
빽다방,청라쓰리엠점,인천광역시 서구 중봉대로586번길 9-4,126.650926772317,37.5320826276416,인천광역시,서구,인천 서구,빽다방,1
빽다방,인천월미도점,인천광역시 중구 월미로 237,126.59953713559099,37.474648113658795,인천광역시,중구,인천 중구,빽다방,1
빽다방,인천계산삼거리점,인천광역시 계양구 경명대로 1059,126.724723145844,37.543687935749,인천광역시,계양구,인천 계양,빽다방,1
빽다방,,인천광역시 계양구 안남로 548,126.711052716499,37.5319072776229,인천광역시,계양구,인천 계양,빽다방,1
빽다방,인천작전역점,인천광역시 계양구 효서로 233-1,126.72188690426,37.5282046903326,인천광역시,계양구,인천 계양,빽다방,1
빽다방,순천신대1호점,전라남도 순천시 해룡면 좌야로 135,127.544933638626,34.934945819773,전라남도,순천시,순천,빽다방,1
빽다방,목포장미의거리점,전라남도 목포시 장미로 23,126.42401031881901,34.8016833630994,전라남도,목포시,목포,빽다방,1
빽다방,여수여천점,전라남도 여수시 망마로 47,127.668022500829,34.7593654410888,전라남도,여수시,여수,빽다방,1
빽다방목포평화광장점,목포평화광장점,전라남도 목포시 원형로 4-1,126.430568045648,34.7987394859263,전라남도,목포시,목포,빽다방,1
빽다방여수웅천해변점,여수웅천해변점,전라남도 여수시 예울마루로 37-15,127.67090245205601,34.7465629445408,전라남도,여수시,여수,빽다방,1
빽다방,무안전남도청점,전라남도 무안군 삼향읍 남악3로82번길 14,126.46176864088999,34.8126766612294,전라남도,무안군,무안,빽다방,1
빽다방,광양중마사랑점,전라남도 광양시 공영로 67,127.696616576587,34.9361043564681,전라남도,광양시,광양,빽다방,1
빽다방,,전라남도 목포시 원산중앙로 10,126.374393581474,34.806979666585804,전라남도,목포시,목포,빽다방,1
빽다방,목포역점,전라남도 목포시 수문로 9,126.384815850485,34.7914616311813,전라남도,목포시,목포,빽다방,1
빽다방,목포옥암점,전라남도 목포시 당가두로 18,126.43793376847799,34.807965238521106,전라남도,목포시,목포,빽다방,1
빽다방,전북대1호점,전라북도 전주시 덕진구 권삼득로 301,127.12862578511199,35.8430985522935,전라북도,덕진구,덕진,빽다방,1
빽다방,전주혁신1호점,전라북도 전주시 완산구 오공로 33-14,127.059509513444,35.8372508074142,전라북도,완산구,완산,빽다방,1
빽다방,익산영등제일점,전라북도 익산시 고봉로30길 4,126.97080391396798,35.95624189884521,전라북도,익산시,익산,빽다방,1
빽다방전주대점,전주대점,전라북도 전주시 완산구 백마산길 23,127.090686755725,35.8171932977635,전라북도,완산구,완산,빽다방,1
빽다방정읍터미널점,정읍터미널점,전라북도 정읍시 중앙로 41,126.846495862338,35.5723946032173,전라북도,정읍시,정읍,빽다방,1
빽다방,전주서신중앙점,전라북도 전주시 완산구 당산로 43,127.112648218489,35.8325264641797,전라북도,완산구,완산,빽다방,1
빽다방,김제터미널점,전라북도 김제시 동서로 232,126.892988082929,35.8024484327952,전라북도,김제시,김제,빽다방,1
빽다방,전주혁신1호점,전라북도 전주시 덕진구 기지로 77,127.059303061343,35.8387994338656,전라북도,덕진구,덕진,빽다방,1
빽다방,서귀포시청점,제주특별자치도 서귀포시 중앙로 99,126.560752339293,33.253455518178804,제주특별자치도,서귀포시,서귀포,빽다방,1
빽다방,제주대학로점,제주특별자치도 제주시 광양8길 12-1,126.528255284918,33.4999125030726,제주특별자치도,제주시,제주,빽다방,1
빽다방,탐라도서관점,제주특별자치도 제주시 노형6길 27,126.47803667808701,33.4800032149643,제주특별자치도,제주시,제주,빽다방,1
빽다방,제주중앙여고점,제주특별자치도 제주시 남광로2길 43-13,126.54115300290199,33.4899493658316,제주특별자치도,제주시,제주,빽다방,1
빽다방베이커리앤,베이커리앤,제주특별자치도 서귀포시 색달로 18,126.406536772828,33.259508870753194,제주특별자치도,서귀포시,서귀포,빽다방,1
빽다방,호텔더본제주점,제주특별자치도 서귀포시 색달로 18,126.406536772828,33.259508870753194,제주특별자치도,서귀포시,서귀포,빽다방,1
빽다방,제주성산일출봉점,제주특별자치도 서귀포시 성산읍 성산등용로 4-4,126.934142899958,33.464577787888196,제주특별자치도,서귀포시,서귀포,빽다방,1
빽다방,제주서귀포시청점,제주특별자치도 서귀포시 중앙로 111,126.56056234591999,33.254571318024695,제주특별자치도,서귀포시,서귀포,빽다방,1
빽다방,제주외도점,제주특별자치도 제주시 우정로15길 1,126.43129919754499,33.4860739110367,제주특별자치도,제주시,제주,빽다방,1
빽다방,신용화점,충청남도 아산시 용화고길55번길 21,127.00910167842,36.7737291107411,충청남도,아산시,아산,빽다방,1
빽다방,아산터미널점,충청남도 아산시 번영로 217,127.01478549209499,36.7847614713873,충청남도,아산시,아산,빽다방,1
빽다방,공주대점,충청남도 공주시 공주대학로 87,127.13751987031799,36.472793650216296,충청남도,공주시,공주,빽다방,1
빽다방,천안구성점,충청남도 천안시 동남구 충절로 292,127.16067782548599,36.793080688472706,충청남도,동남구,동남,빽다방,1
천안두정중앙빽다방,,충청남도 천안시 서북구 두정로 166,127.13525819061,36.8335591583814,충청남도,서북구,서북,빽다방,1
빽다방,아산배방점,충청남도 아산시 배방읍 모산로 112,127.05522672893,36.774104357007104,충청남도,아산시,아산,빽다방,1
빽다방,홍성로데오점,충청남도 홍성군 홍성읍 아문길29번길 56,126.664297289619,36.601194859026705,충청남도,홍성군,홍성,빽다방,1
빽다방,천안성정롯데점,충청남도 천안시 서북구 서부3길 77,127.140753046787,36.8253984148903,충청남도,서북구,서북,빽다방,1
빽다방,천안쌍용이마트점,충청남도 천안시 서북구 충무로 196,127.12843550795401,36.7955793412053,충청남도,서북구,서북,빽다방,1
빽다방,당진문예의전당점,충청남도 당진시 시청1로 77,126.63898473652901,36.8908114219764,충청남도,당진시,당진,빽다방,1
빽다방,온양온천역점,충청남도 아산시 온궁로 22-4,127.00289096578699,36.7818867893275,충청남도,아산시,아산,빽다방,1
빽다방당진읍내점,당진읍내점,충청남도 당진시 당진중앙2로 103-11,126.63003718586701,36.8943040167607,충청남도,당진시,당진,빽다방,1
빽다방,천안역점,충청남도 천안시 동남구 대흥로 228,127.148104654669,36.808374233136,충청남도,동남구,동남,빽다방,1
빽다방,서산터미널점,충청남도 서산시 율지8로 4,126.459735295734,36.7818337197554,충청남도,서산시,서산,빽다방,1
빽다방,천안두정역점,충청남도 천안시 서북구 두정로 271,127.14699933078501,36.8332474614609,충청남도,서북구,서북,빽다방,1
빽다방,당진읍내점,충청남도 당진시 당진중앙1로 98,126.62981220581499,36.894337466718895,충청남도,당진시,당진,빽다방,1
빽다방,보령중앙로점,충청남도 보령시 중앙로 81,126.595375544774,36.3505993722405,충청남도,보령시,보령,빽다방,1
빽다방,홍성내포중앙점,충청남도 홍성군 홍북읍 청사로174번길 2,126.678985394715,36.6593657586177,충청남도,홍성군,홍성,빽다방,1
빽다방,천안불당지웰점,충청남도 천안시 서북구 불당26로 50,127.10568113925699,36.8126316752048,충청남도,서북구,서북,빽다방,1
빽다방,신방점,충청남도 천안시 동남구 통정4로 10,127.13156916247,36.7740733395782,충청남도,동남구,동남,빽다방,1
빽다방,천안직산점,충청남도 천안시 서북구 직산읍 삼은3길 13,127.150974186515,36.878306852601206,충청남도,서북구,서북,빽다방,1
빽다방,천안청당점,충청남도 천안시 동남구 청수4로 10,127.15293689737,36.78275247820999,충청남도,동남구,동남,빽다방,1
빽다방,충북대중문점,충청북도 청주시 서원구 내수동로 101,127.458504105994,36.6339185797815,충청북도,서원구,서원,빽다방,1
빽다방,청주성안롯데점,충청북도 청주시 상당구 성안로 13,127.48949865893199,36.635911907779004,충청북도,상당구,상당,빽다방,1
빽다방,청주가경골드점,충청북도 청주시 흥덕구 가경로 9-22,127.442583596614,36.6164698249358,충청북도,흥덕구,흥덕,빽다방,1
빽다방청주산남점,청주산남점,충청북도 청주시 서원구 산남로 64,127.466989872968,36.611381489463504,충청북도,서원구,서원,빽다방,1
빽다방,청주터미널점,충청북도 청주시 흥덕구 풍년로 148-1,127.433538296641,36.625790748491,충청북도,흥덕구,흥덕,빽다방,1
빽다방,충주신연수리첼점,충청북도 충주시 번영대로 216,127.94157114387899,36.9868528392322,충청북도,충주시,충주,빽다방,1
빽다방,청주분평중앙점,충청북도 청주시 서원구 1순환로1107번길 20,127.489877599716,36.6072549613409,충청북도,서원구,서원,빽다방,1
빽다방,청주율량중앙점,충청북도 청주시 청원구 율량로 104,127.497259384009,36.6720112631945,충청북도,청원구,청원,빽다방,1
빽다방,청주지웰시티점,충청북도 청주시 흥덕구 대농로 39,127.426908585927,36.6423322665511,충청북도,흥덕구,흥덕,빽다방,1
빽다방,청주금천광장점,충청북도 청주시 상당구 산성로98번길 35,127.505732867002,36.6310507335793,충청북도,상당구,상당,빽다방,1
빽다방,청주오송점,충청북도 청주시 흥덕구 오송읍 오송생명5로 179,127.330309831776,36.6305363415586,충청북도,흥덕구,흥덕,빽다방,1
