상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,스타벅스 매장수
스타벅스,이대이씨씨점,서울특별시 서대문구 이화여대길 52,126.95030147676901,37.5642810556138,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,청담공원점,서울특별시 강남구 학동로 506,127.05143962260401,37.518687851269,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,서초동점,서울특별시 서초구 남부순환로339길 64,127.021572760891,37.4859161526789,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스압구정로데오역,,서울특별시 강남구 선릉로 836,127.040513119755,37.5265378643378,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스석촌역,,서울특별시 송파구 백제고분로 358,127.10601340660801,37.5042460725183,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스명지대점,명지대점,서울특별시 서대문구 거북골로 53,126.92232239793002,37.578283364060795,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,월곡역점,서울특별시 성북구 화랑로 76,127.040441763055,37.6018196933437,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스,순천향입구점,서울특별시 용산구 대사관로 67,127.00563260758001,37.533412670302795,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,등촌점,서울특별시 강서구 공항대로 329,126.844334259983,37.5582364999702,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스,역삼초교사거리점,서울특별시 강남구 역삼로 123,127.03300049334801,37.494128761553,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,문화일보점,서울특별시 중구 새문안로 22,126.968622139719,37.56711862235971,서울특별시,중구,서울 중구,스타벅스,1
스타벅스사당점,사당점,서울특별시 관악구 남부순환로 2082-25,126.98100003205201,37.476049031304896,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스,안암역점,서울특별시 성북구 인촌로 102-2,127.030747660126,37.586098403696106,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스,문래동점,서울특별시 영등포구 선유로 64,126.889681386224,37.519656701052206,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,구의디티점,서울특별시 광진구 광나루로 519,127.087179393284,37.545298278221104,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스강남삼성타운점,강남삼성타운점,서울특별시 서초구 서초대로78길 24,127.027735014225,37.4955362431632,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,강남구청역점,서울특별시 강남구 선릉로 669,127.041239849867,37.51660515603879,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스신림점,신림점,서울특별시 관악구 신림로 355-1,126.929154905595,37.4860877636316,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스서울대입구역점,서울대입구역점,서울특별시 관악구 남부순환로 1812,126.95131919862499,37.4811055353469,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스광장점,광장점,서울특별시 광진구 아차산로 537-17,127.099644411941,37.542952126691105,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스,가양이마트점,서울특별시 강서구 양천로 559,126.861799100259,37.5581809080942,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스신촌명물거리점,신촌명물거리점,서울특별시 서대문구 명물길 24,126.938123543095,37.557792789787705,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,신당역점,서울특별시 중구 퇴계로 385,127.01433114617399,37.56539165332121,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,대치역점,서울특별시 강남구 남부순환로 2936,127.06190405786,37.4933436201599,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스건국클래식점,건국클래식점,서울특별시 광진구 능동로 90,127.070902015585,37.538350363970004,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스명동미래,,서울특별시 중구 명동7길 8,126.984532402493,37.5641659751905,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,아시아선수촌점,서울특별시 송파구 백제고분로 69,127.07902912050501,37.510526383519,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스연희DT점,연희DT점,서울특별시 서대문구 연희로 144,126.933883655016,37.570188911496395,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,묵동이마트점,서울특별시 중랑구 동일로 932,127.077541387095,37.61382904924471,서울특별시,중랑구,서울 중랑,스타벅스,1
스타벅스삼선교점,삼선교점,서울특별시 성북구 동소문로 10,127.007320332261,37.5887239609069,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스커피여의도호성,,서울특별시 영등포구 여의대방로65길 24,126.92927506344101,37.5204367716676,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스충정타워,,서울특별시 서대문구 서소문로 21,126.964069882556,37.5598884579046,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,올림픽공원북문점,서울특별시 강동구 강동대로 171,127.12593214503599,37.5254709132425,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스,삼성현대힐점,서울특별시 강남구 삼성로 605,127.052704674305,37.5134718899824,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스종각점,종각점,서울특별시 종로구 종로 64,126.984521790682,37.5699505724323,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,잠실역점,서울특별시 송파구 송파대로 562,127.099535260634,37.515324937270705,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,내방역점,서울특별시 서초구 방배로 184,126.99245761598,37.4900145248382,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,고대안암병원점,서울특별시 성북구 안암로 145,127.031701809695,37.5884849860916,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스,남산단암점,서울특별시 중구 소월로 10,126.975395770913,37.5585276043331,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,수서점,서울특별시 강남구 밤고개로1길 10,127.101842066177,37.488013362892396,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,을지로입구역점,서울특별시 중구 을지로 50,126.983312623474,37.5656331860355,서울특별시,중구,서울 중구,스타벅스,1
스타벅스W-MALL점,W-MALL점,서울특별시 금천구 디지털로 188,126.88766254860799,37.4773156374838,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스이수역점,이수역점,서울특별시 서초구 동작대로 112,126.98268993664401,37.4864978042431,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스방배카페입구,,서울특별시 서초구 방배중앙로 204,126.985676893834,37.4972370082012,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,서울세관사거리점,서울특별시 강남구 언주로 650,127.035741342646,37.5149114670439,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,자양점,서울특별시 광진구 능동로 50,127.06915882226299,37.5356695214728,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스용산역점,용산역점,서울특별시 용산구 한강대로21나길 7,126.963222625326,37.527902979157,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스천호로데오점,천호로데오점,서울특별시 강동구 천호대로 1037,127.12731542401,37.537834630463706,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스마포일진빌딩점,마포일진빌딩점,서울특별시 마포구 마포대로 45,126.946358128038,37.5404674503959,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,북촌로점,서울특별시 종로구 북촌로4길 23,126.98645348123699,37.579437112041,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스명동메트로,,서울특별시 중구 명동9가길 14,126.983715734748,37.56512306293929,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,역삼포스코점,서울특별시 강남구 테헤란로 134,127.03379242321199,37.4993703754632,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,수유역점,서울특별시 강북구 도봉로 342,127.026107842176,37.638023076730704,서울특별시,강북구,서울 강북,스타벅스,1
스타벅스마포아크로타워점,마포아크로타워점,서울특별시 마포구 마포대로 68,126.949139204869,37.5414563490381,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,서울아트센터점,서울특별시 서초구 남부순환로 2395,127.012347140463,37.4806673259512,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,장한평역점,서울특별시 동대문구 장한로 10,127.065476564871,37.562347565345995,서울특별시,동대문구,서울 동대문,스타벅스,1
스타벅스,신촌아트레온점,서울특별시 서대문구 신촌로 129,126.94031422834,37.5565510166296,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,서래마을입구점,서울특별시 서초구 서래로 48,126.998542320991,37.4992570081851,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,한솔빌딩점,서울특별시 강남구 테헤란로 142,127.034941231236,37.499740188400104,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스중계역점,중계역점,서울특별시 노원구 동일로 1339,127.06215871021001,37.6481544698442,44937,서울특별시,서울특별,스타벅스,1
스타벅스,신논현역점,서울특별시 서초구 강남대로 483,127.023626959081,37.5053148456229,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,동숭로아트점,서울특별시 종로구 동숭길 110,127.00388696534999,37.5829644184897,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스남부터미널2점,남부터미널2점,서울특별시 서초구 효령로 274,127.014197798445,37.4843861241449,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,당산점,서울특별시 영등포구 양평로 64,126.899952047656,37.5351335863576,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스중랑구청점,중랑구청점,서울특별시 중랑구 신내로 72,127.095653136278,37.605400319519,서울특별시,중랑구,서울 중랑,스타벅스,1
스타벅스,가로수길점,서울특별시 강남구 논현로175길 94,127.021629292234,37.5231842055575,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스구로디지털로점,구로디지털로점,서울특별시 구로구 디지털로33길 11,126.89549862342399,37.4856968115932,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스,파미에파크점,서울특별시 서초구 사평대로 205,127.007826111215,37.504480361962706,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스논현힐탑,,서울특별시 강남구 논현로 648,127.032255003449,37.5115850987019,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스종로관수점,종로관수점,서울특별시 종로구 삼일대로20길 13,126.98865644043,37.569742784871,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,발산역점,서울특별시 강서구 강서로 388,126.839290175551,37.5601782971845,서울특별시,강서구,서울 강서,스타벅스,1
스타벅스,포이점,서울특별시 강남구 논현로 88,127.045116281379,37.4778100339866,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,뉴코아강남점,서울특별시 서초구 잠원로 69,127.006957982903,37.5102488124166,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,청담점,서울특별시 강남구 도산대로 532,127.051571721037,37.524338516437794,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스삼성도심공항점,삼성도심공항점,서울특별시 강남구 테헤란로87길 33,127.057908690998,37.5098191857712,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,군자역점,서울특별시 광진구 천호대로 548,127.079012895356,37.5569305034381,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스,이태원입구점,서울특별시 용산구 이태원로 138-1,126.98924122654199,37.5339943503067,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스종로2가점,종로2가점,서울특별시 종로구 삼일대로 403-1,126.98733102125799,37.570650485064796,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스선정릉역점,선정릉역점,서울특별시 강남구 봉은사로 407,127.044549435311,37.5107751239617,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,학동역점,서울특별시 강남구 논현로 704,127.03074553868099,37.514600260375204,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,여의도의사당점,서울특별시 영등포구 국회대로74길 12,126.92104776983601,37.530075143753294,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스미아역점,미아역점,서울특별시 강북구 도봉로 196,127.026557543462,37.626133124926,서울특별시,강북구,서울 강북,스타벅스,1
스타벅스,포스코점,서울특별시 강남구 삼성로86길 7,127.057925714358,37.505764570423295,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스명동역,,서울특별시 중구 퇴계로 101,126.983083260827,37.5608556864363,서울특별시,중구,서울 중구,스타벅스,1
스타벅스선릉로점,선릉로점,서울특별시 강남구 선릉로93길 22,127.04671604196899,37.504953793129296,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,사당역점,서울특별시 동작구 동작대로 21,126.98135149187901,37.4784758997485,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,은행사거리점,서울특별시 노원구 중계로 217,127.07597743114201,37.6504980859283,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,마리오아울렛점,서울특별시 금천구 벚꽃로 266,126.88506813730899,37.47843551394,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스,노원역점,서울특별시 노원구 동일로 1413,127.060001689909,37.654759905279604,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,고대점,서울특별시 성북구 인촌로24길 51,127.029688991151,37.58391819363,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스역삼럭키,,서울특별시 강남구 도곡로 183,127.039391664754,37.492225610599704,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,서울시청점,서울특별시 중구 을지로 19,126.979941681875,37.5662979098695,서울특별시,중구,서울 중구,스타벅스,1
스타벅스커피신도림디큐브시티B2,,서울특별시 구로구 경인로 662,126.888484621418,37.508058038284105,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스,상명아트홀점,서울특별시 종로구 동숭길 133,127.002715512416,37.5833599952328,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,지에스타워점,서울특별시 강남구 논현로 508,127.037277378321,37.5018857412981,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,이태원거리점,서울특별시 용산구 이태원로 213,126.99757784334,37.53501151039261,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스을지로입구,,서울특별시 중구 남대문로10길 9,126.98321208809901,37.567200132973,서울특별시,중구,서울 중구,스타벅스,1
스타벅스구로에이스트윈타워1점,구로에이스트윈타워1점,서울특별시 구로구 디지털로 285,126.89448759134501,37.4844799519315,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스교대역점,교대역점,서울특별시 서초구 서초중앙로 138,127.01395530164,37.4942326373696,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,왕십리역점,서울특별시 성동구 왕십리로 326,127.03388010250099,37.5627419871963,서울특별시,성동구,서울 성동,스타벅스,1
스타벅스구로하이엔드점,구로하이엔드점,서울특별시 구로구 디지털로26길 5,126.89346712375,37.4816050678561,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스,논현역점,서울특별시 서초구 강남대로 557,127.02062762815201,37.511534314154396,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스남산스테이트,,서울특별시 중구 퇴계로 100,126.982911122996,37.5601964424547,서울특별시,중구,서울 중구,스타벅스,1
스타벅스조선호텔후문,,서울특별시 중구 남대문로7길 19,126.980757256014,37.5637640159767,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,명일이마트점,서울특별시 강동구 동남로75길 5,127.155987402893,37.5540007430118,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스목동점,목동점,서울특별시 양천구 목동서로 67,126.87853714619499,37.5363828248169,서울특별시,양천구,서울 양천,스타벅스,1
스타벅스,서소문점,서울특별시 중구 서소문로 130,126.975510103913,37.563403234147295,서울특별시,중구,서울 중구,스타벅스,1
스타벅스서울중앙우체국점,서울중앙우체국점,서울특별시 중구 소공로 70,126.982156500678,37.561586555079,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,회기역사거리점,서울특별시 동대문구 이문로 37,127.056016389771,37.590844453232,서울특별시,동대문구,서울 동대문,스타벅스,1
스타벅스,동부이촌동점,서울특별시 용산구 이촌로 198,126.96905272236299,37.5210700185566,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스서울교대점,서울교대점,서울특별시 서초구 서초중앙로 64,127.015152866623,37.4874306484335,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,서초중앙로점,서울특별시 서초구 서초중앙로 225,127.011539185408,37.5016551524635,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,교대점,서울특별시 서초구 서초중앙로 118,127.014217033954,37.492387659064704,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,여의도한양증권점,서울특별시 영등포구 국제금융로6길 7,126.929088635937,37.5223993583573,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,선릉역점,서울특별시 강남구 테헤란로 334,127.048515927976,37.5039411013992,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스커리학동사거리점,커리학동사거리점,서울특별시 강남구 도산대로 328,127.03795294353701,37.5223902189029,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,,서울특별시 영등포구 영중로 15,126.903914224263,37.517212666105706,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,서울극장점,서울특별시 종로구 돈화문로 13,126.99164569051099,37.5696872619054,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,종로관철점,서울특별시 종로구 종로12길 21,126.98598268804301,37.5690710988316,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스강북구청사거리점,강북구청사거리점,서울특별시 강북구 도봉로 365,127.02732798436001,37.64003343807929,서울특별시,강북구,서울 강북,스타벅스,1
스타벅스,청담사거리점,서울특별시 강남구 도산대로 458,127.046850137088,37.523759873683204,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,압구정역2점,서울특별시 강남구 논현로 841,127.02789685336398,37.5240469060232,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,천호이마트점,서울특별시 강동구 천호대로 1015-14,127.12519757952101,37.538963301202,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스종로평창,,서울특별시 종로구 평창문화로 51,126.966763285432,37.60579292442,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스서초파라곤점,서초파라곤점,서울특별시 서초구 서초대로74길 29,127.027403494967,37.494938817542,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스방이역점,방이역점,서울특별시 송파구 마천로 53,127.12663853234301,37.5085452424071,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스올림픽공원남문점,올림픽공원남문점,서울특별시 송파구 위례성대로 102,127.122996982138,37.5133299197545,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스강변역점,강변역점,서울특별시 광진구 구의강변로 64,127.09257856655898,37.5358608133798,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스광화문역점,광화문역점,서울특별시 종로구 종로3길 17,126.978892919429,37.5709832679583,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,서울역동자동점,서울특별시 용산구 한강대로 372,126.972909348137,37.551667085451896,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스,서소문로점,서울특별시 중구 서소문로 120,126.974644933829,37.5629361919446,서울특별시,중구,서울 중구,스타벅스,1
스타벅스명동중앙로,,서울특별시 중구 명동길 60,126.98573772021099,37.5637618569889,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,양재역점,서울특별시 서초구 강남대로 202,127.03685006085699,37.482320316786705,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스신압구정점,신압구정점,서울특별시 강남구 언주로174길 29,127.036420025086,37.5281084112342,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,연대점,서울특별시 서대문구 연세로 35,126.936695631183,37.5587170195711,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스서소문배재,,서울특별시 중구 서소문로 99,126.972166856166,37.562878601942,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,강남II점,서울특별시 서초구 서초대로77길 27,127.025481611828,37.5001130565393,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,여의도알리안츠점,서울특별시 영등포구 의사당대로 147,126.927827696628,37.518810771131896,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스,방배역점,서울특별시 서초구 방배로 84,126.99763090593399,37.4819850802876,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스,이마트본사점,서울특별시 성동구 뚝섬로 377,127.05347904535299,37.5399239940305,서울특별시,성동구,서울 성동,스타벅스,1
스타벅스여의도점,여의도점,서울특별시 영등포구 국제금융로2길 28,126.92448295062799,37.524069489011104,서울특별시,영등포구,서울 영등포,스타벅스,1
스타벅스커피가산그레이트,,서울특별시 금천구 디지털로9길 32,126.887266473346,37.4796276001816,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스세종로점,세종로점,서울특별시 종로구 삼일대로19길 20,126.986427620709,37.569651586387,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,천호역점,서울특별시 강동구 천호대로 1012,127.124132813668,37.538090395314896,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스경복궁역,,서울특별시 종로구 자하문로4길 6,126.972615705273,37.5771730114202,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,이마빌딩점,서울특별시 종로구 종로1길 42,126.978966379844,37.5738942645562,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스차병원사거리,,서울특별시 강남구 봉은사로 213,127.035354656802,37.5080422802738,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스을지로센타,을지로센터,서울특별시 중구 을지로5길 16,126.984890874694,37.5669442676094,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,SKTTOWER점,서울특별시 중구 을지로 65,126.98511227932501,37.5664776293738,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,갤러리아팰리스점,서울특별시 송파구 올림픽로 212,127.094467266876,37.510663766936496,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스예술의전당점,예술의전당점,서울특별시 서초구 남부순환로323길 1,127.013483063726,37.4811273444246,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스중랑역점,중랑역점,서울특별시 중랑구 망우로30길 3,127.074728919101,37.5930740403772,서울특별시,중랑구,서울 중랑,스타벅스,1
스타벅스,경기대점,서울특별시 서대문구 충정로 53,126.964616455685,37.563740698234895,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,상봉역점,서울특별시 중랑구 망우로 307,127.086458400452,37.596931775537,서울특별시,중랑구,서울 중랑,스타벅스,1
스타벅스,건대스타씨티점,서울특별시 광진구 아차산로 262,127.072944230258,37.5369968145663,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스,사당로데오점,서울특별시 서초구 방배천로 5-4,126.982147054224,37.477338416297606,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스학여울점,학여울점,서울특별시 강남구 영동대로 215,127.068507100293,37.4979912661689,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,구의역점,서울특별시 광진구 아차산로 373,127.08401043594,37.53700207580479,서울특별시,광진구,서울 광진,스타벅스,1
스타벅스구파발역점,구파발역점,서울특별시 은평구 진관2로 12,126.91852318601102,37.6342747302578,서울특별시,은평구,서울 은평,스타벅스,1
스타벅스숙대입구역점,숙대입구역점,서울특별시 용산구 한강대로 291,126.971925105405,37.5442249085445,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스신천역점,신천역점,서울특별시 송파구 올림픽로 96,127.081200820667,37.5114533637489,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,은평구청입구점,서울특별시 은평구 은평로 170,126.92664807468,37.6010828997358,서울특별시,은평구,서울 은평,스타벅스,1
스타벅스,보라매대교점,서울특별시 관악구 보라매로3길 23,126.925522181434,37.491037581936,서울특별시,관악구,서울 관악,스타벅스,1
스타벅스,,서울특별시 강남구 강남대로78길 14,127.03053663487499,37.4948924865489,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스가든파이브,,서울특별시 송파구 충민로 10,127.119370608348,37.4782606521025,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스동교삼거리점,동교삼거리점,서울특별시 서대문구 신촌로 1,126.927345295972,37.5588126454804,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스커피가산브이타워,,서울특별시 금천구 가산디지털1로 128,126.88368419181002,37.477224052987296,서울특별시,금천구,서울 금천,스타벅스,1
스타벅스,큰길타워점,서울특별시 강남구 테헤란로 223,127.04065256742399,37.502390759891895,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스커피신도림디큐브시티2F,,서울특별시 구로구 경인로 662,126.888484621418,37.508058038284105,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스차병원사거리점,차병원사거리점,서울특별시 강남구 봉은사로 213,127.035354656802,37.5080422802738,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,종암점,서울특별시 성북구 종암로28길 40,127.034276237521,37.6013098726705,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스뱅뱅사거리점,뱅뱅사거리점,서울특별시 강남구 강남대로 282,127.032473020123,37.4885559134485,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,가락본동점,서울특별시 송파구 송파대로30길 13,127.118768373869,37.4948807737535,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,충무로역점,서울특별시 중구 퇴계로 197,126.99390762123899,37.5614259780878,서울특별시,중구,서울 중구,스타벅스,1
스타벅스,역삼대로점,서울특별시 강남구 테헤란로 211,127.03922281909901,37.5018745487421,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스석촌서호점,석촌서호점,서울특별시 송파구 석촌호수로 176,127.09661166466199,37.506364117999794,서울특별시,송파구,서울 송파,스타벅스,1
스타벅스,강남대로점,서울특별시 강남구 강남대로 456,127.025555471117,37.5031321984073,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,상암MBC점,서울특별시 마포구 성암로 267,126.890965756325,37.5811104968407,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,현대미아점,서울특별시 성북구 동소문로 315,127.028725560472,37.6083915431599,서울특별시,성북구,서울 성북,스타벅스,1
스타벅스경복아파트점,경복아파트점,서울특별시 강남구 봉은사로 304,127.04035282204599,37.509020089374204,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,동교점,서울특별시 마포구 월드컵북로 22,126.91999426097,37.5568354275046,서울특별시,마포구,서울 마포,스타벅스,1
스타벅스,남부터미널점,서울특별시 서초구 서초중앙로 26,127.0169304208,37.484670199789,서울특별시,서초구,서울 서초,스타벅스,1
STARBUCKSCOFFEE,,서울특별시 서초구 신반포로 176,127.00239321346001,37.5039300142165,서울특별시,서초구,서울 서초,스타벅스,1
스타벅스월계이마트점,월계이마트점,서울특별시 노원구 마들로3길 15,127.061966366957,37.6265010290164,서울특별시,노원구,서울 노원,스타벅스,1
스타벅스,은평이마트점,서울특별시 은평구 은평로 111,126.920491206786,37.600819505627605,서울특별시,은평구,서울 은평,스타벅스,1
스타벅스숭실대점,숭실대점,서울특별시 동작구 사당로 4,126.95483994085899,37.4954003760894,서울특별시,동작구,서울 동작,스타벅스,1
스타벅스,동빙고점,서울특별시 용산구 장문로 12,126.99178677323201,37.528970243763105,서울특별시,용산구,서울 용산,스타벅스,1
스타벅스구산역점,구산역점,서울특별시 은평구 연서로 146,126.91769325535299,37.611813488737795,서울특별시,은평구,서울 은평,스타벅스,1
스타벅스,구역삼세무서점,서울특별시 강남구 논현로 401,127.038880731616,37.4959157868406,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스,신세계도곡점,서울특별시 강남구 언주로30길 57,127.054163435442,37.4892992237675,서울특별시,강남구,서울 강남,스타벅스,1
스타벅스신촌점,신촌점,서울특별시 서대문구 연세로 10-1,126.93710095594801,37.5564770804222,서울특별시,서대문구,서울 서대문,스타벅스,1
스타벅스,신세계아이엔씨점,서울특별시 구로구 디지털로31길 61,126.89152671903798,37.4859028941571,서울특별시,구로구,서울 구로,스타벅스,1
스타벅스,상일동점,서울특별시 강동구 상일로10길 36,127.174086955006,37.5507137314169,서울특별시,강동구,서울 강동,스타벅스,1
스타벅스광화문점,광화문점,서울특별시 종로구 세종대로 167,126.976285499202,37.5712580290613,서울특별시,종로구,서울 종로,스타벅스,1
스타벅스,강남비젼타워점,서울특별시 강남구 테헤란로2길 27,127.02967923943199,37.4964803158248,서울특별시,강남구,서울 강남,스타벅스,1
