상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,이디야 매장수
이디야커피광양포스코점,광양포스코점,전라남도 광양시 희망길 74,127.722010819387,34.940041447519896,전라남도,광양시,광양,이디야,1
이디야커피,,전라남도 여수시 오동도로 61-18,127.75030067498501,34.7438667874984,전라남도,여수시,여수,이디야,1
이디야커피,여수자산공원점,전라남도 여수시 자산공원길 88,127.75044558214701,34.7392603999363,전라남도,여수시,여수,이디야,1
이디야커피,순천조례점,전라남도 순천시 봉화2길 91,127.517852092586,34.9610830179386,전라남도,순천시,순천,이디야,1
이디야커피광양포스코점,광양포스코점,전라남도 광양시 폭포사랑길 8,127.73436055936001,34.9328933404171,전라남도,광양시,광양,이디야,1
이디야커피,나주빛가람점,전라남도 나주시 문화로 204,126.78447109558998,35.016721042080995,전라남도,나주시,나주,이디야,1
이디야커피순천중앙점,순천중앙점,전라남도 순천시 연자로 3,127.484513900219,34.955095618860895,전라남도,순천시,순천,이디야,1
이디야커피,북항점,전라남도 목포시 청호로219번길 34-15,126.365620703557,34.8079618087591,전라남도,목포시,목포,이디야,1
이디야커피,진도점,전라남도 진도군 진도읍 서문길 40,126.26297047705,34.488057434295605,전라남도,진도군,진도,이디야,1
이디야커피,순천신대점,전라남도 순천시 해룡면 신대1길 4-21,127.54809955713101,34.934515916379105,전라남도,순천시,순천,이디야,1
이디야커피,순천오천점,전라남도 순천시 오천5길 8,127.49469062926701,34.9328812220615,전라남도,순천시,순천,이디야,1
이디야커피,여수해양공원점,전라남도 여수시 이순신광장로 159,127.74161633405001,34.7374389832136,전라남도,여수시,여수,이디야,1
이디야커피,오천점,전라남도 순천시 오천3길 36,127.494652815399,34.931907481336395,전라남도,순천시,순천,이디야,1
이디야커피숍,,전라남도 여수시 이순신광장로 159,127.74161633405001,34.7374389832136,전라남도,여수시,여수,이디야,1
이디야커피,목포부영점,전라남도 목포시 옥암로 42,126.42959000423099,34.803639382887894,전라남도,목포시,목포,이디야,1
이디야커피강진점,강진점,전라남도 강진군 강진읍 영랑로 5,126.769510259319,34.6363688297412,전라남도,강진군,강진,이디야,1
이디야커피,순천역점,전라남도 순천시 팔마로 126,127.50186385478001,34.944990479985,전라남도,순천시,순천,이디야,1
이디야커피,해남터미널점,전라남도 해남군 해남읍 중앙1로 2-14,126.60764973167801,34.5717173400776,전라남도,해남군,해남,이디야,1
이디야커피,목포백련점,전라남도 목포시 연산백련로7번길 2-14,126.391967863596,34.8175789725319,전라남도,목포시,목포,이디야,1
이디야커피,순천만플라자점,전라남도 순천시 해룡면 상성길 70,127.544505012164,34.9253525857898,전라남도,순천시,순천,이디야,1
이디아카페해남터미널점,해남터미널점,전라남도 해남군 해남읍 중앙1로 2-14,126.60764973167801,34.5717173400776,전라남도,해남군,해남,이디야,1
이디야커피,광양마동점,전라남도 광양시 사동로 180,127.68999023564,34.9544956853693,전라남도,광양시,광양,이디야,1
이디야커피,광양칠성점,전라남도 광양시 광양읍 매천로 739,127.577965674131,34.9785968481015,전라남도,광양시,광양,이디야,1
이디야커피,평광점,전라남도 목포시 원형로 7,126.430947164798,34.7983387541803,전라남도,목포시,목포,이디야,1
이디야커피,,전라남도 영암군 삼호읍 대불주거로 211,126.45481623589599,34.7571083197786,전라남도,영암군,영암,이디야,1
이디아커피진도,,전라남도 진도군 진도읍 서문길 40,126.26297047705,34.488057434295605,전라남도,진도군,진도,이디야,1
이디야에스프레소,,전라남도 영광군 영광읍 신남로 150,126.498392993485,35.2755564516897,전라남도,영광군,영광,이디야,1
이디야커피,전남도청점,전라남도 무안군 삼향읍 대죽동로 43,126.46381307826,34.812639395127505,전라남도,무안군,무안,이디야,1
이디야커피,여수엑스포점,전라남도 여수시 오동도로 61-20,127.750519508047,34.743732010390396,전라남도,여수시,여수,이디야,1
이디야커피,완도점,전라남도 완도군 완도읍 개포로114번길 30,126.74532166425301,34.3177509478791,전라남도,완도군,완도,이디야,1
이디야커피,,전라남도 목포시 당가두로13번길 9,126.43531933611601,34.809833554771,전라남도,목포시,목포,이디야,1
이디야커피,여수소호점,전라남도 여수시 소호로 481,127.653246642878,34.745459203717395,전라남도,여수시,여수,이디야,1
이디야커피,금당버드내점,전라남도 순천시 대석길 46,127.526427151992,34.945647622579,전라남도,순천시,순천,이디야,1
이디야커피,광양홈플러스점,전라남도 광양시 항만11로 70,127.69417079310101,34.9285078146693,전라남도,광양시,광양,이디야,1
이디야커피,고흥녹동점,전라남도 고흥군 도양읍 녹동신항1길 32,127.14423640054,34.524155568555,전라남도,고흥군,고흥,이디야,1
이디야커피,COFEE목포대점,전라남도 무안군 청계면 도림길 92-2,126.431109424737,34.9084253973422,전라남도,무안군,무안,이디야,1
이디야커피,광양중동점,전라남도 광양시 광장로 103,127.69461317581998,34.9331875780014,전라남도,광양시,광양,이디야,1
이디야커피,영광점,전라남도 영광군 영광읍 신남로 150,126.498392993485,35.2755564516897,전라남도,영광군,영광,이디야,1
이디야커피,고흥점,전라남도 고흥군 고흥읍 봉동주공길 11-2,127.28907345287901,34.6071577204301,전라남도,고흥군,고흥,이디야,1
이디야커피,장성점,전라남도 장성군 장성읍 영천로 162,126.78187803834899,35.2999161681501,전라남도,장성군,장성,이디야,1
이디야커피,순천조례점,전라남도 순천시 왕궁길 25,127.53225643331699,34.9544144194383,전라남도,순천시,순천,이디야,1
이디야커피,곡성점,전라남도 곡성군 곡성읍 군청로 3,127.293025611782,35.2787721206414,전라남도,곡성군,곡성,이디야,1
이디야커피,광양포스코점,전라남도 광양시 희망1길 69,127.73247322956199,34.9342955003311,전라남도,광양시,광양,이디야,1
이디야커피,,전라남도 담양군 담양읍 중앙로 21,126.98336899529,35.31500995943421,전라남도,담양군,담양,이디야,1
이디야커피,,전라남도 나주시 상야4길 16-16,126.793076592665,35.023873874123396,전라남도,나주시,나주,이디야,1
이디야커피,순천금당동부점,전라남도 순천시 기적의도서관1길 21,127.524838169983,34.953502193162606,전라남도,순천시,순천,이디야,1
이디야커피,나주남평강변점,전라남도 나주시 남평읍 강변1길 8,126.850651122909,35.0409104411598,전라남도,나주시,나주,이디야,1
이디야커피,여수대교동점,전라남도 여수시 대교로 30,127.724434464502,34.7353098371065,전라남도,여수시,여수,이디야,1
이디야커피,순천용당점,전라남도 순천시 삼산로 103-9,127.493344893059,34.9737028775721,전라남도,순천시,순천,이디야,1
이디야커피,순천금당신흥점,전라남도 순천시 장선배기길 110,127.52931125333001,34.9524739086986,전라남도,순천시,순천,이디야,1
이디야커피,순천연향점,전라남도 순천시 연향번영길 102,127.518348251893,34.9511418411365,전라남도,순천시,순천,이디야,1
이디야커피,신기점,전라남도 여수시 새터로 61,127.67390118851401,34.7616621171031,전라남도,여수시,여수,이디야,1
이디야커피,여수선소점,전라남도 여수시 소호로 614,127.65721981550699,34.756585941894606,전라남도,여수시,여수,이디야,1
이디야커피,순천법원점,전라남도 순천시 왕지5길 13-5,127.523634274097,34.9723380545643,전라남도,순천시,순천,이디야,1
이디야커피,쌍봉점,전라남도 여수시 흥국로 32,127.666020305256,34.7628758107245,전라남도,여수시,여수,이디야,1
이디야커피,목포법원점,전라남도 목포시 후광대로105번길 13,126.443438399261,34.812209171940104,전라남도,목포시,목포,이디야,1
이디야커피,고흥군청점,전라남도 고흥군 고흥읍 고흥군청로 26,127.279586665219,34.604749157491895,전라남도,고흥군,고흥,이디야,1
이디야커피,화장점,전라남도 여수시 화산로 42-1,127.643378124725,34.7723404273997,전라남도,여수시,여수,이디야,1
이디야커피,학동점,전라남도 여수시 시청로 42,127.66320239487601,34.7654553487868,전라남도,여수시,여수,이디야,1
이디야커피,순천대점,전라남도 순천시 중앙로 255,127.480947536245,34.966763370054394,전라남도,순천시,순천,이디야,1
이디야커피,광양덕례점,전라남도 광양시 광양읍 대림오성로 59,127.56929377802099,34.967676722223395,전라남도,광양시,광양,이디야,1
이디야커피,나주빛가람종합병원점,전라남도 나주시 도민길 24-3,126.799020210258,35.0235632692788,전라남도,나주시,나주,이디야,1
이디야커피,광양시청점,전라남도 광양시 중마중앙로 149,127.69781532967501,34.9435444950566,전라남도,광양시,광양,이디야,1
이디야커피,해남구교점,전라남도 해남군 해남읍 구교3길 8-3,126.592680029001,34.5773148314303,전라남도,해남군,해남,이디야,1
이디야커피,여수여서로터리점,전라남도 여수시 여서로 164,127.69993842911,34.7479180705661,전라남도,여수시,여수,이디야,1
이디야커피,여수봉계점,전라남도 여수시 봉계대곡길 32,127.689612358057,34.7842406137357,전라남도,여수시,여수,이디야,1
이디야커피,무안점,전라남도 무안군 무안읍 불무로 28,126.473798874801,34.9872706435427,전라남도,무안군,무안,이디야,1
이디야커피,군산나운점,전라북도 군산시 하나운로 28,126.70284339295799,35.960962949302704,전라북도,군산시,군산,이디야,1
이디아커피,,전라북도 전주시 완산구 천경로 40,127.15350766814801,35.8100089450687,전라북도,완산구,전주 완산,이디야,1
이디아본병원점,본병원점,전라북도 전주시 완산구 유연로 298-1,127.118020860403,35.8251121799882,전라북도,완산구,전주 완산,이디야,1
이디야커피,전주호반5차점,전라북도 완주군 이서면 출판로 40,127.05719342518,35.839350723036105,전라북도,완주군,완주,이디야,1
이디야커피,전동점,전라북도 전주시 완산구 팔달로 130,127.14866008065201,35.814255957769205,전라북도,완산구,전주 완산,이디야,1
이디야커피,정읍중앙점,전라북도 정읍시 중앙로 125,126.852598828078,35.5668195754381,전라북도,정읍시,정읍,이디야,1
이디야커피,서부시장점,전라북도 전주시 완산구 용머리로 167,127.128438075843,35.806612119807,전라북도,완산구,전주 완산,이디야,1
이디야커피,진북점,전라북도 전주시 덕진구 태진로 110,127.136153713247,35.8307959437844,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,송천점,전라북도 전주시 덕진구 송천중앙로 220,127.12177829507799,35.8667710824909,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,전주중산점,전라북도 전주시 완산구 중산중앙로 7,127.118923015406,35.816583382080395,전라북도,완산구,전주 완산,이디야,1
이디야커피,아중점,전라북도 전주시 덕진구 건산로 250,127.164602638704,35.8346203259305,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,어양동점,전라북도 익산시 무왕로 1133,126.98256293873999,35.9590279766941,전라북도,익산시,익산,이디야,1
이디야커피,전주하가지구점,전라북도 전주시 덕진구 가련산로 10,127.110565176181,35.8406588906168,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,전주평화점,전라북도 전주시 완산구 소대배기로 12,127.131437939919,35.787174430517794,전라북도,완산구,전주 완산,이디야,1
이디야커피,익산제일점,전라북도 익산시 고봉로24길 38,126.972082901289,35.9559193869455,전라북도,익산시,익산,이디야,1
이디야커피,군산산북동점,전라북도 군산시 동아로 155,126.684118783943,35.969041556751,전라북도,군산시,군산,이디야,1
이디야커피,전주고사점,전라북도 전주시 완산구 전주객사5길 32,127.145460008375,35.8196140940293,전라북도,완산구,전주 완산,이디야,1
이디아,,전라북도 부안군 부안읍 오정2길 38,126.73607868215001,35.725121291794,전라북도,부안군,부안,이디야,1
이디야커피,완주제일점,전라북도 완주군 봉동읍 봉동로 160,127.16842368413201,35.9392702895025,전라북도,완주군,완주,이디야,1
이디야거피,,전라북도 전주시 덕진구 기린대로 398,127.13250389289101,35.8376736901701,전라북도,덕진구,전주 덕진,이디야,1
이디아커피,,전라북도 전주시 완산구 팔달로 130,127.14866008065201,35.814255957769205,전라북도,완산구,전주 완산,이디야,1
이디야커피,전주송천용소점,전라북도 전주시 덕진구 시천로 50,127.114691235935,35.8638168680637,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,임실점,전라북도 임실군 임실읍 운수로 19,127.28350773385701,35.6154168130568,전라북도,임실군,임실,이디야,1
이디야커피,,전라북도 완주군 이서면 출판로 26-3,127.05593134588001,35.83936785422139,전라북도,완주군,완주,이디야,1
이디아,,전라북도 군산시 백토로 166,126.705493685041,35.9643081734922,전라북도,군산시,군산,이디야,1
이디야커피,이마트군산점,전라북도 군산시 구암31로 137,126.73401671043301,35.9831512581216,전라북도,군산시,군산,이디야,1
이디야커피,동익산점,전라북도 익산시 평동로 748,126.960985681571,35.9280463783776,전라북도,익산시,익산,이디야,1
이디야커피,정읍상동점,전라북도 정읍시 중앙로 276,126.866583926425,35.5599485688369,전라북도,정읍시,정읍,이디야,1
이디야커피,,전라북도 전주시 완산구 마전2길 17-8,127.102237341811,35.822318439281204,전라북도,완산구,전주 완산,이디야,1
이디야커피,서신주민센타점,전라북도 전주시 완산구 서신로 47,127.11561305243,35.8296641280521,전라북도,완산구,전주 완산,이디야,1
이디야커피,,전라북도 완주군 구이면 모악산길 107,127.108056214563,35.72942699413171,전라북도,완주군,완주,이디야,1
이디야커피,익산영등동점,전라북도 익산시 무왕로 1072-1,126.975910594214,35.9582413586459,전라북도,익산시,익산,이디야,1
이디야커피,중앙점,전라북도 김제시 동서로 171,126.88721855342699,35.7996552358411,전라북도,김제시,김제,이디야,1
이디아,김제터미널점,전라북도 김제시 동서로 241,126.89372770366998,35.803365547880794,전라북도,김제시,김제,이디야,1
이디야커피,근영여고점,전라북도 전주시 완산구 백제대로 276,127.123335978113,35.8178053776878,전라북도,완산구,전주 완산,이디야,1
이디야커피,남원중앙점,전라북도 남원시 남문로 451,127.380871692551,35.4064770621896,전라북도,남원시,남원,이디야,1
이디야커피,서신점,전라북도 전주시 완산구 여울로 17-8,127.12094269892599,35.8351381219177,전라북도,완산구,전주 완산,이디야,1
이디야커피숍,,전라북도 전주시 완산구 오정1길 4,127.060136949517,35.835669420992296,전라북도,완산구,전주 완산,이디야,1
이디야커피,,전라북도 부안군 부안읍 오정2길 38,126.73607868215001,35.725121291794,전라북도,부안군,부안,이디야,1
이디야커피,김제점,전라북도 김제시 금성로 115,126.902499424534,35.8002914122913,전라북도,김제시,김제,이디야,1
이디야커피김제터미널점,김제터미널점,전라북도 김제시 동서로 241,126.89372770366998,35.803365547880794,전라북도,김제시,김제,이디야,1
이디야커피,전주사대부고점,전라북도 전주시 덕진구 삼송5길 14-23,127.13812766336599,35.8437439128096,전라북도,덕진구,전주 덕진,이디야,1
이디야커피전북도청2호점,전북도청2호점,전라북도 전주시 완산구 홍산1길 21,127.10721825590099,35.814333875559704,전라북도,완산구,전주 완산,이디야,1
이디야커피,시외버스터미널점,전라북도 전주시 덕진구 가리내로 33,127.132489073247,35.83395117397821,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,군산지곡동점,전라북도 군산시 계산로 89,126.714317272939,35.9520558722829,전라북도,군산시,군산,이디야,1
이디야커피익산어양동점,익산어양동점,전라북도 익산시 무왕로 1135,126.98279594412399,35.9590119262718,전라북도,익산시,익산,이디야,1
이디야커피군산수송동점,군산수송동점,전라북도 군산시 수송로 174,126.71456157280899,35.9636576153263,전라북도,군산시,군산,이디야,1
이디야커피,근대역사점,전라북도 군산시 구영7길 101,126.71123843268101,35.988045847319,전라북도,군산시,군산,이디야,1
이디야커피익산역점,익산역점,전라북도 익산시 익산대로 158,126.947504046315,35.94025845108129,전라북도,익산시,익산,이디야,1
이디야커피,전주평화사거리점,전라북도 전주시 완산구 모악로 4766,127.132729022815,35.794592569777,전라북도,완산구,전주 완산,이디야,1
이디야커피전북도청2호점,전북도청2호점,전라북도 전주시 완산구 서원로 134,127.109298033426,35.8133939136857,전라북도,완산구,전주 완산,이디야,1
이디야커피전주고속터미널점,전주고속터미널점,전라북도 전주시 덕진구 전주천동로 464,127.128386495065,35.8346154994749,전라북도,덕진구,전주 덕진,이디야,1
이디야커피전주팔복동점,전주팔복동점,전라북도 전주시 덕진구 기린대로 693,127.105656081331,35.852970350450605,전라북도,덕진구,전주 덕진,이디야,1
이디야커피전주혁신점,전주혁신점,전라북도 전주시 완산구 오정1길 4,127.060136949517,35.835669420992296,전라북도,완산구,전주 완산,이디야,1
이디야커피,전주금암점,전라북도 전주시 덕진구 기린대로 398,127.13250389289101,35.8376736901701,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,군산차병원점,전라북도 군산시 수송로 34,126.69988055599701,35.9672306264046,전라북도,군산시,군산,이디야,1
이디야커피전주반월동점,전주반월동점,전라북도 전주시 덕진구 쪽구름로 107,127.073574832363,35.8736825358362,전라북도,덕진구,전주 덕진,이디야,1
이디야커피격포점,격포점,전라북도 부안군 변산면 격포로 142,126.47431451114099,35.628977343601896,전라북도,부안군,부안,이디야,1
이디야커피,전동점,전라북도 전주시 완산구 팔달로 130-1,127.14865892618,35.814364107288604,전라북도,완산구,전주 완산,이디야,1
이디야커피,전주사대부고점,전라북도 전주시 덕진구 삼송5길 14-14,127.13772123482599,35.843452578341,전라북도,덕진구,전주 덕진,이디야,1
이디야커피익산터미널점,익산터미널점,전라북도 익산시 익산대로 62,126.94436686235201,35.931975183997004,전라북도,익산시,익산,이디야,1
이디아커피숍,,전라북도 정읍시 중앙로 125,126.852598828078,35.5668195754381,전라북도,정읍시,정읍,이디야,1
이디야커피,격포점,전라북도 부안군 변산면 격포로 144,126.47378578366998,35.62891656918521,전라북도,부안군,부안,이디야,1
이디야커피고창터미널점,고창터미널점,전라북도 고창군 고창읍 중앙로 191,126.696511402578,35.4356506230354,전라북도,고창군,고창,이디야,1
이디야안골네거리,,전라북도 전주시 덕진구 안덕원로 248,127.154070041989,35.836268157763904,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,무주점,전라북도 무주군 무주읍 향학로 37,127.662570439832,36.0074183692871,전라북도,무주군,무주,이디야,1
이디야커피,,전라북도 전주시 완산구 유연로 219,127.109879412356,35.8257461724296,전라북도,완산구,전주 완산,이디야,1
이디야커피익산터미널점,익산터미널점,전라북도 익산시 익산대로 58-3,126.944114405789,35.9317927077635,전라북도,익산시,익산,이디야,1
이디야커피,군산신시가지점,전라북도 완주군 상관면 신리로 99,127.20789120353099,35.7700364023476,전라북도,완주군,완주,이디야,1
이디야커피서신점오준근,,전라북도 전주시 완산구 여울로 17-8,127.12094269892599,35.8351381219177,전라북도,완산구,전주 완산,이디야,1
이디아,본병원점,전라북도 전주시 완산구 화산천변6길 3,127.11585008446998,35.8212656627987,전라북도,완산구,전주 완산,이디야,1
이디야커피,순창점,전라북도 순창군 순창읍 순창로 211,127.142557804128,35.3739049911418,전라북도,순창군,순창,이디야,1
이디야커피,전주본병원점,전라북도 전주시 완산구 화산천변6길 3,127.11585008446998,35.8212656627987,전라북도,완산구,전주 완산,이디야,1
이디야커피,전주에코세병호점,전라북도 전주시 덕진구 세병로 174-9,127.13365525271601,35.879376432855295,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,부안내소사점,전라북도 부안군 진서면 내소사로 183,126.588853453806,35.61167197479279,전라북도,부안군,부안,이디야,1
이디야커피,우아한시티점,전라북도 전주시 덕진구 우아로 32,127.15605312382,35.8507301047919,전라북도,덕진구,전주 덕진,이디야,1
이디야커피,,전라북도 전주시 완산구 홍산로 14,127.105964271087,35.7958927209066,전라북도,완산구,전주 완산,이디야,1
이디야커피,군산조촌점,전라북도 군산시 경촌2길 36-2,126.73688261543501,35.976575286861895,전라북도,군산시,군산,이디야,1
이디야커피,군산시민문화회관점,전라북도 군산시 대학로 316,126.694396628037,35.965647970538,전라북도,군산시,군산,이디야,1
이디야커피,전주효천우미린점,전라북도 전주시 완산구 효천천변길 20,127.102507582835,35.8022392504961,전라북도,완산구,전주 완산,이디야,1
이디야커피,중앙점,제주특별자치도 제주시 관덕로13길 2,126.526069134646,33.5133379685656,제주특별자치도,제주시,제주,이디야,1
이디야커피,서귀포점,제주특별자치도 서귀포시 중앙로 90,126.561644373995,33.2527175014499,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피서귀포이마트점,서귀포이마트점,제주특별자치도 서귀포시 일주동로 9209,126.50918074602801,33.2483218562767,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피,에스프레소제주노형점,제주특별자치도 제주시 달마루길 10-1,126.47485124349,33.4892592057045,제주특별자치도,제주시,제주,이디야,1
이디야커피,성읍점,제주특별자치도 서귀포시 표선면 번영로 2644,126.784763470117,33.3990982386351,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피,제주한림점,제주특별자치도 제주시 한림읍 한림로 711,126.26436693915899,33.4182344612082,제주특별자치도,제주시,제주,이디야,1
이디야커피,성산점,제주특별자치도 서귀포시 성산읍 성산중앙로 43,126.93357276148001,33.4636982995964,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피제주중문점,제주중문점,제주특별자치도 서귀포시 중문관광로 42,126.40982916537399,33.2548898215853,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피한라수목원점,한라수목원점,제주특별자치도 제주시 수목원길 9,126.486285219349,33.4696820949737,제주특별자치도,제주시,제주,이디야,1
이디야커피,송악산점,제주특별자치도 서귀포시 대정읍 최남단해안로 578,126.28975470393699,33.2073703080602,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피전문점,,제주특별자치도 제주시 칠성로길 45-6,126.528050485603,33.5145516038303,제주특별자치도,제주시,제주,이디야,1
이디야커피,제주연북로점,제주특별자치도 제주시 연북로 34,126.485011802735,33.481657412499196,제주특별자치도,제주시,제주,이디야,1
이디야커피,서귀포동홍점,제주특별자치도 서귀포시 동홍동로 9,126.574784544418,33.255681837887,제주특별자치도,서귀포시,서귀포,이디야,1
이디야커피,홍성중앙점,충청남도 홍성군 홍성읍 조양로144번길 10,126.66550210468701,36.6013255073841,충청남도,홍성군,홍성,이디야,1
이디야커피,서산한서대점,충청남도 서산시 해미면 한서1로 39,126.580303579861,36.69088742489021,충청남도,서산시,서산,이디야,1
이디야커피,,충청남도 예산군 삽교읍 청사로 202,126.677593826199,36.6622520108981,충청남도,예산군,예산,이디야,1
이디야커피,대천죽정동점,충청남도 보령시 지장골길 99,126.60138488980101,36.3596816990551,충청남도,보령시,보령,이디야,1
이디야커피,예천점,충청남도 서산시 남부순환로 1025,126.452168320989,36.767615156774795,충청남도,서산시,서산,이디야,1
이디야커피,태안점,충청남도 태안군 태안읍 동문1길 46,126.30356447588001,36.7492699698384,충청남도,태안군,태안,이디야,1
이디야커피,서천점,충청남도 서천군 서천읍 서천로 30,126.69623135759899,36.0757546218539,충청남도,서천군,서천,이디야,1
이디야커피,천안구성동점,충청남도 천안시 동남구 충절로 311,127.162483613729,36.7918858496292,충청남도,동남구,천안 동남,이디야,1
이디야커피,공주중동점,충청남도 공주시 무령로 232,127.12555316965499,36.4563224584969,충청남도,공주시,공주,이디야,1
이디야커피,천안직산점,충청남도 천안시 서북구 직산읍 삼은3길 10,127.15090225518699,36.877711575610796,충청남도,서북구,천안 서북,이디야,1
이디야커피,공주신관점,충청남도 공주시 흑수골길 40,127.14159083924,36.4729671962295,충청남도,공주시,공주,이디야,1
이디야커피논산역점,논산역점,충청남도 논산시 해월로 231,127.091516997052,36.2077334294533,충청남도,논산시,논산,이디야,1
이디야커피숍,,충청남도 예산군 예산읍 벚꽃로127번길 16,126.83439984231501,36.692123304766604,충청남도,예산군,예산,이디야,1
이디아,,충청남도 천안시 서북구 쌍용14길 46-20,127.121236302737,36.7950757867149,충청남도,서북구,천안 서북,이디야,1
이디야커피,당진유곡점,충청남도 당진시 송산면 유곡6길 25,126.692114779871,36.9631635885852,충청남도,당진시,당진,이디야,1
이디야커피,아산탕정점,충청남도 아산시 탕정면 탕정면로8번길 83,127.062520693928,36.7978987114505,충청남도,아산시,아산,이디야,1
이디아당진신성대점,당진신성대점,충청남도 당진시 정미면 대학로 3,126.597002834321,36.8522872983883,충청남도,당진시,당진,이디야,1
이디아커피아르페온점,,충청남도 홍성군 홍북면 상하천로 31,126.67526735207599,36.6557198681742,충청남도,홍성군,홍성,이디야,1
이디야커피,당진신터미널점,충청남도 당진시 밤절로 146,126.64575167092698,36.9014858029362,충청남도,당진시,당진,이디야,1
이디야커피,홍성중앙점,충청남도 홍성군 홍성읍 아문길29번길 69,126.66509082551,36.6011947392629,충청남도,홍성군,홍성,이디야,1
이디야커피,아산이마트점,충청남도 아산시 온천대로 1678,127.021770598655,36.7764112833845,충청남도,아산시,아산,이디야,1
이디야커피,호서대장영실관점,충청남도 아산시 배방읍 호서로79번길 20,127.077108905066,36.7344534417551,충청남도,아산시,아산,이디야,1
이디야커피,충남당진점,충청남도 당진시 대덕1로 125-30,126.647153428163,36.8850024316204,충청남도,당진시,당진,이디야,1
이디야커피,남서울대학교점,충청남도 천안시 서북구 성환읍 성진로 55,127.141780649004,36.9119619636071,충청남도,서북구,천안 서북,이디야,1
이디야커피,예산산성점,충청남도 예산군 예산읍 벚꽃로127번길 16,126.83439984231501,36.692123304766604,충청남도,예산군,예산,이디야,1
이디야커피,동학사점,충청남도 공주시 반포면 동학사1로 266-16,127.23759425985001,36.3583066408655,충청남도,공주시,공주,이디야,1
이디야커피,온양온천코레일점,충청남도 아산시 온천대로 1496,127.003447206609,36.7804586061898,충청남도,아산시,아산,이디야,1
이디야커피,당진읍내동점,충청남도 당진시 당진중앙2로 221,126.63559378712601,36.897278541911795,충청남도,당진시,당진,이디야,1
이디야커피,나사렛대학교점,충청남도 천안시 서북구 쌍용19로 3,127.119080951388,36.793464778328,충청남도,서북구,천안 서북,이디야,1
이디야커피,부여중앙점,충청남도 부여군 부여읍 성왕로 207-8,126.910778239037,36.2834785166885,충청남도,부여군,부여,이디야,1
이디야커피,당진기지시점,충청남도 당진시 송악읍 반촌로 103,126.695159501019,36.9044717482684,충청남도,당진시,당진,이디야,1
이디야커피,,충청남도 아산시 번영로 223,127.01522134639299,36.7848461849562,충청남도,아산시,아산,이디야,1
남서울대이디아커피점,,충청남도 천안시 서북구 성환읍 성진로 55,127.141780649004,36.9119619636071,충청남도,서북구,천안 서북,이디야,1
이디야커피,,충청남도 홍성군 홍성읍 아문길29번길 73,126.665327194846,36.6010982597699,충청남도,홍성군,홍성,이디야,1
이디야커피안면점,안면점,충청남도 태안군 안면읍 장터로 105-3,126.345472894333,36.516246799162296,충청남도,태안군,태안,이디야,1
이디야커피,천안불당신도시점,충청남도 천안시 서북구 불당32길 24,127.10546877883199,36.808728041566,충청남도,서북구,천안 서북,이디야,1
이디야커피,해미점,충청남도 서산시 해미면 남문2로 116,126.545011602041,36.71289040000671,충청남도,서산시,서산,이디야,1
이디야커피,아산배방점,충청남도 아산시 배방읍 모산로 121,127.055870416637,36.7745960962213,충청남도,아산시,아산,이디야,1
이디야커피천안상명대점,천안상명대점,충청남도 천안시 동남구 상명대길 32,127.176255130271,36.832597645456794,충청남도,동남구,천안 동남,이디야,1
이디야커피,논산터미널점,충청남도 논산시 중앙로422번길 21,127.08906073109101,36.2028119492094,충청남도,논산시,논산,이디야,1
이디야커피,천안두정점,충청남도 천안시 서북구 부성6길 8,127.134438635996,36.8356529013224,충청남도,서북구,천안 서북,이디야,1
이디야커피,아산둔포점,충청남도 아산시 둔포면 둔포중앙로 189,127.03850116079799,36.924607016011294,충청남도,아산시,아산,이디야,1
이디야커피,천안불당신도시점,충청남도 천안시 서북구 불당31길 24,127.10570598682501,36.8095318609804,충청남도,서북구,천안 서북,이디야,1
이디야커피,천안불당신도시점,충청남도 천안시 서북구 불당32길 36,127.10425095820601,36.809367712721894,충청남도,서북구,천안 서북,이디야,1
이디야공주중동,,충청남도 공주시 무령로 232,127.12555316965499,36.4563224584969,충청남도,공주시,공주,이디야,1
이디야커피장항,,충청남도 서천군 장항읍 장항로 174-1,126.69687827816999,36.010926541665505,충청남도,서천군,서천,이디야,1
이디아,덕산읍내점,충청남도 예산군 덕산면 덕산온천로 448,126.670007835563,36.703971591305,충청남도,예산군,예산,이디야,1
이디야커피,천안터미널점,충청남도 천안시 동남구 만남로 42,127.156879638804,36.8186109329152,충청남도,동남구,천안 동남,이디야,1
